mqtt.js:7 {1: 0, 2: 1, 3: 2, 4: 3, 5: 4, 6: 5}
 4 1684347537897 {id: '4', acc_x: 34.90267181, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.129767224, …}
 6 1684347537944 {id: '6', acc_x: -23.75766373, acc_y: -9.797073364, acc_z: -0.821211159, rot_x: 0.054624807, …}
 4 1684347537951 {id: '4', acc_x: 35.06787109, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.129234299, …}
 6 1684347538003 {id: '6', acc_x: -23.75527, acc_y: -9.785101891, acc_z: -0.806845963, rot_x: 0.056223582, …}
 5 1684347538006 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347538056 {id: '6', acc_x: -23.76245117, acc_y: -9.787496567, acc_z: -0.823605359, rot_x: 0.056490045, …}
 5 1684347538059 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347538112 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347538113 {id: '6', acc_x: -23.76005745, acc_y: -9.792284966, acc_z: -0.823605359, rot_x: 0.05595712, …}
 1 1684347538143 {id: '1', acc_x: 28.9794178, acc_y: -78.45320129, acc_z: 4.228160381, rot_x: 0.112713635, …}
 6 1684347538170 {id: '6', acc_x: -23.75287437, acc_y: -9.809044838, acc_z: -0.833182216, rot_x: 0.055157732, …}
 3 1684347538210 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347538218 {id: '6', acc_x: -23.76005745, acc_y: -9.799467087, acc_z: -0.814028561, rot_x: 0.054358348, …}
 3 1684347538254 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347538274 {id: '6', acc_x: -23.76724052, acc_y: -9.801861763, acc_z: -0.799663365, rot_x: 0.053292494, …}
 4 1684347538295 {id: '4', acc_x: 35.93936157, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127635539, …}
 6 1684347538329 {id: '6', acc_x: -23.7648468, acc_y: -9.794678688, acc_z: -0.825999558, rot_x: 0.05249311, …}
 4 1684347538352 {id: '4', acc_x: 36.03752518, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127102599, …}
 6 1684347538385 {id: '6', acc_x: -23.76963425, acc_y: -9.789890289, acc_z: -0.81881696, rot_x: 0.054091886, …}
 4 1684347538407 {id: '4', acc_x: 36.32243347, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126569673, …}
 6 1684347538445 {id: '6', acc_x: -23.7648468, acc_y: -9.782708168, acc_z: -0.81881696, rot_x: 0.056223582, …}
 5 1684347538451 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 2 1684347538469 {id: '2', acc_x: 0.067037649, acc_y: 0.325611442, acc_z: 9.588777542, rot_x: -0.028245023, …}
 6 1684347538494 {id: '6', acc_x: -23.76245117, acc_y: -9.799467087, acc_z: -0.809240162, rot_x: 0.056756508, …}
 1 1684347538494 {id: '1', acc_x: 28.95068741, acc_y: -78.45320129, acc_z: 4.220977783, rot_x: 0.115644716, …}
 1 1684347538547 {id: '1', acc_x: 28.93871689, acc_y: -78.45320129, acc_z: 4.225766182, rot_x: 0.116444103, …}
 6 1684347538549 {id: '6', acc_x: -23.76245117, acc_y: -9.799467087, acc_z: -0.81881696, rot_x: 0.054358348, …}
 6 1684347538610 {id: '6', acc_x: -23.76245117, acc_y: -9.799467087, acc_z: -0.833182216, rot_x: 0.052759573, …}
 3 1684347538612 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347538659 {id: '6', acc_x: -23.76724052, acc_y: -9.794678688, acc_z: -0.811634362, rot_x: 0.053026035, …}
 3 1684347538665 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347538716 {id: '6', acc_x: -23.76724052, acc_y: -9.797073364, acc_z: -0.821211159, rot_x: 0.05489127, …}
 3 1684347538720 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 4 1684347538751 {id: '4', acc_x: 35.88429642, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.125770286, …}
 6 1684347538768 {id: '6', acc_x: -23.7744236, acc_y: -9.799467087, acc_z: -0.833182216, rot_x: 0.054624807, …}
 5 1684347538794 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 2 1684347538815 {id: '2', acc_x: 0.064643443, acc_y: 0.330399841, acc_z: 9.567230225, rot_x: -0.023182238, …}
 6 1684347538824 {id: '6', acc_x: -23.76245117, acc_y: -9.789890289, acc_z: -0.828393817, rot_x: 0.053292494, …}
 2 1684347538870 {id: '2', acc_x: 0.062249243, acc_y: 0.320823014, acc_z: 9.574412346, rot_x: -0.022649311, …}
 6 1684347538879 {id: '6', acc_x: -23.7648468, acc_y: -9.782708168, acc_z: -0.821211159, rot_x: 0.053026035, …}
 1 1684347538891 {id: '1', acc_x: 28.92195702, acc_y: -78.45320129, acc_z: 4.216189384, rot_x: 0.112180702, …}
 6 1684347538934 {id: '6', acc_x: -23.76724052, acc_y: -9.792284966, acc_z: -0.830788016, rot_x: 0.054624807, …}
 1 1684347538943 {id: '1', acc_x: 28.97462845, acc_y: -78.45320129, acc_z: 4.218583584, rot_x: 0.112447165, …}
 6 1684347538991 {id: '6', acc_x: -23.7648468, acc_y: -9.789890289, acc_z: -0.804451764, rot_x: 0.055424199, …}
 1 1684347538998 {id: '1', acc_x: 28.95308113, acc_y: -78.45320129, acc_z: 4.228160381, rot_x: 0.111647777, …}
 6 1684347539044 {id: '6', acc_x: -23.75527, acc_y: -9.799467087, acc_z: -0.81642276, rot_x: 0.05489127, …}
 3 1684347539061 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 4 1684347539096 {id: '4', acc_x: 35.59220123, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126836136, …}
 6 1684347539100 {id: '6', acc_x: -23.76963425, acc_y: -9.794678688, acc_z: -0.81881696, rot_x: 0.05249311, …}
 5 1684347539152 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347539160 {id: '6', acc_x: -23.75766373, acc_y: -9.801861763, acc_z: -0.81642276, rot_x: 0.049562022, …}
 5 1684347539196 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347539209 {id: '6', acc_x: -23.75287437, acc_y: -9.787496567, acc_z: -0.81642276, rot_x: 0.050894335, …}
 2 1684347539218 {id: '2', acc_x: 0.050278235, acc_y: 0.318428814, acc_z: 9.588777542, rot_x: -0.027445635, …}
 6 1684347539265 {id: '6', acc_x: -23.7648468, acc_y: -9.782708168, acc_z: -0.828393817, rot_x: 0.054091886, …}
 2 1684347539273 {id: '2', acc_x: 0.047884032, acc_y: 0.311246216, acc_z: 9.58638382, rot_x: -0.030909648, …}
 6 1684347539320 {id: '6', acc_x: -23.76245117, acc_y: -9.792284966, acc_z: -0.81881696, rot_x: 0.056223582, …}
 2 1684347539329 {id: '2', acc_x: 0.050278235, acc_y: 0.320823014, acc_z: 9.569623947, rot_x: -0.02797856, …}
 1 1684347539361 {id: '1', acc_x: 28.94111061, acc_y: -78.45320129, acc_z: 4.228160381, rot_x: 0.118309341, …}
 6 1684347539374 {id: '6', acc_x: -23.7648468, acc_y: -9.794678688, acc_z: -0.828393817, rot_x: 0.055424199, …}
 3 1684347539408 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347539429 {id: '6', acc_x: -23.7744236, acc_y: -9.794678688, acc_z: -0.81881696, rot_x: 0.053558957, …}
 4 1684347539439 {id: '4', acc_x: 36.08061981, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.123105668, …}
 6 1684347539484 {id: '6', acc_x: -23.76963425, acc_y: -9.792284966, acc_z: -0.81642276, rot_x: 0.051960181, …}
 4 1684347539512 {id: '4', acc_x: 35.87711334, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.12337213, …}
 5 1684347539538 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347539539 {id: '6', acc_x: -23.76724052, acc_y: -9.789890289, acc_z: -0.797269166, rot_x: 0.054091886, …}
 5 1684347539591 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347539593 {id: '6', acc_x: -23.76245117, acc_y: -9.794678688, acc_z: -0.811634362, rot_x: 0.05489127, …}
 5 1684347539646 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347539649 {id: '6', acc_x: -23.7648468, acc_y: -9.789890289, acc_z: -0.81881696, rot_x: 0.055157732, …}
 2 1684347539673 {id: '2', acc_x: 0.021547815, acc_y: 0.328005642, acc_z: 9.579200745, rot_x: -0.026113322, …}
 1 1684347539691 {id: '1', acc_x: 28.94829369, acc_y: -78.45320129, acc_z: 4.228160381, rot_x: 0.114578865, …}
 6 1684347539703 {id: '6', acc_x: -23.76005745, acc_y: -9.787496567, acc_z: -0.802057564, rot_x: 0.056756508, …}
 3 1684347539745 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347539759 {id: '6', acc_x: -23.7648468, acc_y: -9.792284966, acc_z: -0.830788016, rot_x: 0.05808882, …}
 3 1684347539801 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347539817 {id: '6', acc_x: -23.76005745, acc_y: -9.794678688, acc_z: -0.81642276, rot_x: 0.059687596, …}
 4 1684347539839 {id: '4', acc_x: 36.24342346, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.125503823, …}
 6 1684347539869 {id: '6', acc_x: -23.76005745, acc_y: -9.797073364, acc_z: -0.821211159, rot_x: 0.058888208, …}
 4 1684347539895 {id: '4', acc_x: 35.91781235, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.124704443, …}
 6 1684347539926 {id: '6', acc_x: -23.76245117, acc_y: -9.789890289, acc_z: -0.821211159, rot_x: 0.056490045, …}
 4 1684347539950 {id: '4', acc_x: 36.44932556, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.124970905, …}
 6 1684347539982 {id: '6', acc_x: -23.75766373, acc_y: -9.787496567, acc_z: -0.830788016, rot_x: 0.05595712, …}
 5 1684347539996 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 2 1684347540017 {id: '2', acc_x: 0.023942016, acc_y: 0.328005642, acc_z: 9.567230225, rot_x: -0.032508422, …}
 6 1684347540034 {id: '6', acc_x: -23.76005745, acc_y: -9.794678688, acc_z: -0.823605359, rot_x: 0.057555895, …}
 1 1684347540036 {id: '1', acc_x: 28.93871689, acc_y: -78.45320129, acc_z: 4.220977783, rot_x: 0.115378261, …}
 6 1684347540089 {id: '6', acc_x: -23.76245117, acc_y: -9.794678688, acc_z: -0.804451764, rot_x: 0.059687596, …}
 1 1684347540092 {id: '1', acc_x: 28.96505165, acc_y: -78.45320129, acc_z: 4.211400986, rot_x: 0.114845328, …}
 6 1684347540144 {id: '6', acc_x: -23.76245117, acc_y: -9.789890289, acc_z: -0.81642276, rot_x: 0.061019909, …}
 3 1684347540145 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347540200 {id: '6', acc_x: -23.75766373, acc_y: -9.792284966, acc_z: -0.823605359, rot_x: 0.060220521, …}
 3 1684347540200 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347540261 {id: '6', acc_x: -23.75527, acc_y: -9.792284966, acc_z: -0.821211159, rot_x: 0.059687596, …}
 3 1684347540261 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 4 1684347540294 {id: '4', acc_x: 36.25300217, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126836136, …}
 6 1684347540309 {id: '6', acc_x: -23.74569321, acc_y: -9.797073364, acc_z: -0.833182216, rot_x: 0.059687596, …}
 5 1684347540351 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 2 1684347540364 {id: '2', acc_x: 0.04070143, acc_y: 0.323217243, acc_z: 9.579200745, rot_x: -0.030909648, …}
 6 1684347540364 {id: '6', acc_x: -23.75048065, acc_y: -9.797073364, acc_z: -0.825999558, rot_x: 0.059154671, …}
 2 1684347540419 {id: '2', acc_x: 0.050278235, acc_y: 0.325611442, acc_z: 9.569623947, rot_x: -0.028245023, …}
 6 1684347540419 {id: '6', acc_x: -23.74569321, acc_y: -9.797073364, acc_z: -0.81642276, rot_x: 0.057555895, …}
 1 1684347540440 {id: '1', acc_x: 28.96505165, acc_y: -78.45320129, acc_z: 4.211400986, rot_x: 0.116177641, …}
 6 1684347540474 {id: '6', acc_x: -23.76005745, acc_y: -9.789890289, acc_z: -0.811634362, rot_x: 0.055690661, …}
 1 1684347540495 {id: '1', acc_x: 28.95308113, acc_y: -78.45320129, acc_z: 4.209006786, rot_x: 0.116710559, …}
 6 1684347540548 {id: '6', acc_x: -23.75527, acc_y: -9.797073364, acc_z: -0.814028561, rot_x: 0.054358348, …}
 1 1684347540550 {id: '1', acc_x: 28.96744728, acc_y: -78.45320129, acc_z: 4.211400986, rot_x: 0.117776416, …}
 6 1684347540585 {id: '6', acc_x: -23.76245117, acc_y: -9.797073364, acc_z: -0.823605359, rot_x: 0.056490045, …}
 3 1684347540600 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347540639 {id: '6', acc_x: -23.74808693, acc_y: -9.797073364, acc_z: -0.821211159, rot_x: 0.058888208, …}
 4 1684347540644 {id: '4', acc_x: 37.09815598, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.128168449, …}
 6 1684347540698 {id: '6', acc_x: -23.7648468, acc_y: -9.801861763, acc_z: -0.81881696, rot_x: 0.059421133, …}
 5 1684347540707 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347540753 {id: '6', acc_x: -23.75527, acc_y: -9.801861763, acc_z: -0.814028561, rot_x: 0.057822358, …}
 2 1684347540770 {id: '2', acc_x: 0.059855044, acc_y: 0.33279404, acc_z: 9.576807022, rot_x: -0.027712099, …}
 6 1684347540806 {id: '6', acc_x: -23.75766373, acc_y: -9.797073364, acc_z: -0.828393817, rot_x: 0.054624807, …}
 2 1684347540823 {id: '2', acc_x: 0.059855044, acc_y: 0.325611442, acc_z: 9.574412346, rot_x: -0.027445635, …}
 6 1684347540859 {id: '6', acc_x: -23.76245117, acc_y: -9.797073364, acc_z: -0.81642276, rot_x: 0.051160797, …}
 2 1684347540885 {id: '2', acc_x: 0.057460841, acc_y: 0.33279404, acc_z: 9.583989143, rot_x: -0.024248086, …}
 1 1684347540896 {id: '1', acc_x: 28.97223473, acc_y: -78.45320129, acc_z: 4.228160381, rot_x: 0.115111791, …}
 6 1684347540916 {id: '6', acc_x: -23.75766373, acc_y: -9.789890289, acc_z: -0.802057564, rot_x: 0.050361406, …}
 3 1684347540948 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347540972 {id: '6', acc_x: -23.76724052, acc_y: -9.792284966, acc_z: -0.799663365, rot_x: 0.052759573, …}
 4 1684347540992 {id: '4', acc_x: 35.80528641, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127635539, …}
 6 1684347541024 {id: '6', acc_x: -23.76005745, acc_y: -9.787496567, acc_z: -0.797269166, rot_x: 0.055157732, …}
 5 1684347541046 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347541079 {id: '6', acc_x: -23.76963425, acc_y: -9.792284966, acc_z: -0.809240162, rot_x: 0.056490045, …}
 5 1684347541101 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347541134 {id: '6', acc_x: -23.75766373, acc_y: -9.794678688, acc_z: -0.81642276, rot_x: 0.05489127, …}
 5 1684347541156 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347541190 {id: '6', acc_x: -23.75527, acc_y: -9.804255486, acc_z: -0.811634362, rot_x: 0.052759573, …}
 5 1684347541210 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 2 1684347541223 {id: '2', acc_x: 0.071826048, acc_y: 0.320823014, acc_z: 9.583989143, rot_x: -0.018385911, …}
 1 1684347541242 {id: '1', acc_x: 28.96265793, acc_y: -78.45320129, acc_z: 4.223371983, rot_x: 0.116177641, …}
 6 1684347541246 {id: '6', acc_x: -23.76724052, acc_y: -9.804255486, acc_z: -0.81642276, rot_x: 0.051693719, …}
 3 1684347541289 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347541298 {id: '6', acc_x: -23.76963425, acc_y: -9.799467087, acc_z: -0.811634362, rot_x: 0.051693719, …}
 4 1684347541330 {id: '4', acc_x: 36.73184204, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126303226, …}
 6 1684347541354 {id: '6', acc_x: -23.77681732, acc_y: -9.785101891, acc_z: -0.792480767, rot_x: 0.052226644, …}
 4 1684347541386 {id: '4', acc_x: 37.47644043, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127369061, …}
 6 1684347541414 {id: '6', acc_x: -23.7840004, acc_y: -9.799467087, acc_z: -0.799663365, rot_x: 0.051960181, …}
 4 1684347541441 {id: '4', acc_x: 37.21307755, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.128168449, …}
 6 1684347541464 {id: '6', acc_x: -23.76724052, acc_y: -9.799467087, acc_z: -0.81642276, rot_x: 0.052759573, …}
 4 1684347541496 {id: '4', acc_x: 36.34158707, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.128701374, …}
 6 1684347541519 {id: '6', acc_x: -23.77681732, acc_y: -9.799467087, acc_z: -0.792480767, rot_x: 0.054624807, …}
 2 1684347541572 {id: '2', acc_x: 0.071826048, acc_y: 0.325611442, acc_z: 9.58638382, rot_x: -0.024781011, …}
 6 1684347541574 {id: '6', acc_x: -23.7648468, acc_y: -9.794678688, acc_z: -0.814028561, rot_x: 0.056756508, …}
 1 1684347541583 {id: '1', acc_x: 28.92195702, acc_y: -78.45320129, acc_z: 4.223371983, rot_x: 0.114312403, …}
 6 1684347541640 {id: '6', acc_x: -23.7648468, acc_y: -9.799467087, acc_z: -0.797269166, rot_x: 0.057022974, …}
 3 1684347541652 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347541684 {id: '6', acc_x: -23.77681732, acc_y: -9.801861763, acc_z: -0.804451764, rot_x: 0.056490045, …}
 3 1684347541707 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347541739 {id: '6', acc_x: -23.77921104, acc_y: -9.789890289, acc_z: -0.785298169, rot_x: 0.055690661, …}
 3 1684347541764 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347541795 {id: '6', acc_x: -23.7744236, acc_y: -9.797073364, acc_z: -0.797269166, rot_x: 0.054624807, …}
 3 1684347541814 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347541844 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347541849 {id: '6', acc_x: -23.77681732, acc_y: -9.804255486, acc_z: -0.787692368, rot_x: 0.05489127, …}
 4 1684347541858 {id: '4', acc_x: 36.24821472, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.124970905, …}
 6 1684347541904 {id: '6', acc_x: -23.7744236, acc_y: -9.794678688, acc_z: -0.809240162, rot_x: 0.057822358, …}
 2 1684347541911 {id: '2', acc_x: 0.059855044, acc_y: 0.328005642, acc_z: 9.579200745, rot_x: -0.024248086, …}
 6 1684347541962 {id: '6', acc_x: -23.76963425, acc_y: -9.789890289, acc_z: -0.782903969, rot_x: 0.060486984, …}
 6 1684347542014 {id: '6', acc_x: -23.78160477, acc_y: -9.799467087, acc_z: -0.81642276, rot_x: 0.060753446, …}
 6 1684347542069 {id: '6', acc_x: -23.77202797, acc_y: -9.799467087, acc_z: -0.809240162, rot_x: 0.059687596, …}
 6 1684347542131 {id: '6', acc_x: -23.76724052, acc_y: -9.801861763, acc_z: -0.814028561, rot_x: 0.057022974, …}
 6 1684347542261 {id: '6', acc_x: -23.77202797, acc_y: -9.794678688, acc_z: -0.81881696, rot_x: 0.054624807, …}
 4 1684347542261 {id: '4', acc_x: 36.45890427, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.122572735, …}
 6 1684347542268 {id: '6', acc_x: -23.77202797, acc_y: -9.794678688, acc_z: -0.804451764, rot_x: 0.054091886, …}
 2 1684347542313 {id: '2', acc_x: 0.047884032, acc_y: 0.320823014, acc_z: 9.579200745, rot_x: -0.025580399, …}
 3 1684347542334 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347542502 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347542514 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347542515 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347542557 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 4 1684347542605 {id: '4', acc_x: 36.21469498, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.12337213, …}
 2 1684347542634 {id: '2', acc_x: 0.02873042, acc_y: 0.320823014, acc_z: 9.574412346, rot_x: -0.032241959, …}
 2 1684347542695 {id: '2', acc_x: 0.033518825, acc_y: 0.313640416, acc_z: 9.576807022, rot_x: -0.025313934, …}
 2 1684347542752 {id: '2', acc_x: 0.021547815, acc_y: 0.320823014, acc_z: 9.58638382, rot_x: -0.022116385, …}
 2 1684347542802 {id: '2', acc_x: 0.021547815, acc_y: 0.316034615, acc_z: 9.588777542, rot_x: -0.024781011, …}
 2 1684347542856 {id: '2', acc_x: 0.023942016, acc_y: 0.318428814, acc_z: 9.591172218, rot_x: -0.029843798, …}
 3 1684347542907 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 4 1684347542953 {id: '4', acc_x: 37.18434525, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.123105668, …}
 4 1684347543006 {id: '4', acc_x: 36.63367844, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.123905048, …}
 4 1684347543063 {id: '4', acc_x: 37.02872467, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.124704443, …}
 4 1684347543119 {id: '4', acc_x: 37.7397995, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.124970905, …}
 4 1684347543179 {id: '4', acc_x: 37.16998291, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.125503823, …}
 2 1684347543229 {id: '2', acc_x: 0.031124622, acc_y: 0.320823014, acc_z: 9.576807022, rot_x: -0.021849923, …}
 3 1684347543263 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347543311 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347543363 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347543411 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347543470 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 4 1684347543537 {id: '4', acc_x: 37.18913651, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127369061, …}
 2 1684347543568 {id: '2', acc_x: 0.055066638, acc_y: 0.316034615, acc_z: 9.574412346, rot_x: -0.022116385, …}
 2 1684347543620 {id: '2', acc_x: 0.052672438, acc_y: 0.308852017, acc_z: 9.593565941, rot_x: -0.025313934, …}
 5 1684347543670 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347543724 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 5 1684347543777 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347543821 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 4 1684347543887 {id: '4', acc_x: 36.04470825, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.128168449, …}
 4 1684347543940 {id: '4', acc_x: 36.17878342, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.128434911, …}
 2 1684347543965 {id: '2', acc_x: 0.069431849, acc_y: 0.337582439, acc_z: 9.569623947, rot_x: -0.026379786, …}
 2 1684347544026 {id: '2', acc_x: 0.076614454, acc_y: 0.328005642, acc_z: 9.581595421, rot_x: -0.022649311, …}
 2 1684347544092 {id: '2', acc_x: 0.069431849, acc_y: 0.323217243, acc_z: 9.593565941, rot_x: -0.022116385, …}
 5 1684347544118 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347544164 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 3 1684347544219 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 4 1684347544290 {id: '4', acc_x: 34.86915207, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.126836136, …}
 4 1684347544342 {id: '4', acc_x: 35.88908386, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127901986, …}
 6 1684347544377 {id: '6', acc_x: -23.2740345, acc_y: -9.583989143, acc_z: -0.78050977, rot_x: 0.056490045, …}
 4 1684347544396 {id: '4', acc_x: 35.82922745, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.127635539, …}
 2 1684347544420 {id: '2', acc_x: 0.067037649, acc_y: 0.311246216, acc_z: 9.591172218, rot_x: -0.025047474, …}
 6 1684347544433 {id: '6', acc_x: -23.68344307, acc_y: -9.758766174, acc_z: -0.799663365, rot_x: 0.055690661, …}
 5 1684347544458 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347544492 {id: '6', acc_x: -23.76245117, acc_y: -9.792284966, acc_z: -0.81642276, rot_x: 0.054624807, …}
 5 1684347544513 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347544544 {id: '6', acc_x: -23.7744236, acc_y: -9.792284966, acc_z: -0.809240162, rot_x: 0.055157732, …}
 3 1684347544568 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347544599 {id: '6', acc_x: -23.76724052, acc_y: -9.794678688, acc_z: -0.799663365, rot_x: 0.055157732, …}
 3 1684347544626 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 6 1684347544657 {id: '6', acc_x: -23.77681732, acc_y: -9.799467087, acc_z: -0.794874966, rot_x: 0.056756508, …}
 3 1684347544675 {id: '3', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
 1 1684347544702 {id: '1', acc_x: 28.94350433, acc_y: -78.45320129, acc_z: 4.225766182, rot_x: 0.098857582, …}
 6 1684347544708 {id: '6', acc_x: -23.76963425, acc_y: -9.794678688, acc_z: -0.799663365, rot_x: 0.05808882, …}
 4 1684347544742 {id: '4', acc_x: 35.30729294, acc_y: -78.45320129, acc_z: 78.45080566, rot_x: 0.124437973, …}
