mqtt.js:7 {1: 0, 2: 1, 3: 2, 4: 3, 5: 4, 6: 5}
mqtt.js:15 1 1684347651628 {id: '1', acc_x: 29.02011871, acc_y: -78.45320129, acc_z: 4.23294878, rot_x: 0.082603365, …}
mqtt.js:15 6 1684347651650 {id: '6', acc_x: -23.75527, acc_y: -9.804255486, acc_z: -0.790086567, rot_x: 0.040502299, …}
mqtt.js:15 1 1684347651684 {id: '1', acc_x: 28.95787048, acc_y: -78.45320129, acc_z: 4.223371983, rot_x: 0.082603365, …}
mqtt.js:15 6 1684347651711 {id: '6', acc_x: -23.75766373, acc_y: -9.804255486, acc_z: -0.770932972, rot_x: 0.040502299, …}
mqtt.js:15 1 1684347651745 {id: '1', acc_x: 28.98660088, acc_y: -78.45320129, acc_z: 4.216189384, rot_x: 0.08207044, …}
mqtt.js:15 6 1684347651762 {id: '6', acc_x: -23.75287437, acc_y: -9.797073364, acc_z: -0.787692368, rot_x: 0.040768761, …}
mqtt.js:15 5 1684347651772 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 2 1684347651807 {id: '2', acc_x: 0.04070143, acc_y: 0.325611442, acc_z: 9.581595421, rot_x: -0.026113322, …}
mqtt.js:15 6 1684347651816 {id: '6', acc_x: -23.76724052, acc_y: -9.804255486, acc_z: -0.794874966, rot_x: 0.041834611, …}
mqtt.js:15 2 1684347651863 {id: '2', acc_x: 0.035913024, acc_y: 0.316034615, acc_z: 9.58638382, rot_x: -0.026113322, …}
mqtt.js:15 6 1684347651870 {id: '6', acc_x: -23.75766373, acc_y: -9.801861763, acc_z: -0.797269166, rot_x: 0.043166921, …}
mqtt.js:15 6 1684347651947 {id: '6', acc_x: -23.76963425, acc_y: -9.794678688, acc_z: -0.773327172, rot_x: 0.044232771, …}
mqtt.js:15 2 1684347651948 {id: '2', acc_x: 0.026336219, acc_y: 0.316034615, acc_z: 9.581595421, rot_x: -0.026379786, …}
mqtt.js:15 2 1684347651978 {id: '2', acc_x: 0.031124622, acc_y: 0.318428814, acc_z: 9.583989143, rot_x: -0.026113322, …}
mqtt.js:15 6 1684347651985 {id: '6', acc_x: -23.7744236, acc_y: -9.785101891, acc_z: -0.78050977, rot_x: 0.043966308, …}
mqtt.js:15 2 1684347652029 {id: '2', acc_x: 0.023942016, acc_y: 0.323217243, acc_z: 9.576807022, rot_x: -0.026113322, …}
mqtt.js:15 6 1684347652037 {id: '6', acc_x: -23.7648468, acc_y: -9.787496567, acc_z: -0.790086567, rot_x: 0.044499233, …}
mqtt.js:15 1 1684347652096 {id: '1', acc_x: 28.98420525, acc_y: -78.45320129, acc_z: 4.23294878, rot_x: 0.085267991, …}
mqtt.js:15 6 1684347652096 {id: '6', acc_x: -23.76245117, acc_y: -9.789890289, acc_z: -0.785298169, rot_x: 0.046630934, …}
mqtt.js:15 5 1684347652124 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347652145 {id: '6', acc_x: -23.77202797, acc_y: -9.787496567, acc_z: -0.782903969, rot_x: 0.049295556, …}
mqtt.js:15 5 1684347652178 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347652209 {id: '6', acc_x: -23.77202797, acc_y: -9.797073364, acc_z: -0.775721371, rot_x: 0.051160797, …}
mqtt.js:15 5 1684347652236 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347652264 {id: '6', acc_x: -23.78160477, acc_y: -9.801861763, acc_z: -0.799663365, rot_x: 0.053292494, …}
mqtt.js:15 5 1684347652294 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347652319 {id: '6', acc_x: -23.77202797, acc_y: -9.794678688, acc_z: -0.782903969, rot_x: 0.054624807, …}
mqtt.js:15 5 1684347652346 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347652370 {id: '6', acc_x: -23.77921104, acc_y: -9.797073364, acc_z: -0.790086567, rot_x: 0.056756508, …}
mqtt.js:15 2 1684347652382 {id: '2', acc_x: 0.04070143, acc_y: 0.318428814, acc_z: 9.583989143, rot_x: -0.026646247, …}
mqtt.js:15 6 1684347652420 {id: '6', acc_x: -23.77681732, acc_y: -9.789890289, acc_z: -0.797269166, rot_x: 0.058888208, …}
mqtt.js:15 1 1684347652432 {id: '1', acc_x: 28.98420525, acc_y: -78.45320129, acc_z: 4.240131378, rot_x: 0.083669223, …}
mqtt.js:15 6 1684347652476 {id: '6', acc_x: -23.76963425, acc_y: -9.799467087, acc_z: -0.799663365, rot_x: 0.059954058, …}
mqtt.js:15 1 1684347652490 {id: '1', acc_x: 28.97223473, acc_y: -78.45320129, acc_z: 4.237737179, rot_x: 0.085800916, …}
mqtt.js:15 6 1684347652534 {id: '6', acc_x: -23.77921104, acc_y: -9.799467087, acc_z: -0.802057564, rot_x: 0.061552834, …}
mqtt.js:15 1 1684347652555 {id: '1', acc_x: 28.99138832, acc_y: -78.45320129, acc_z: 4.230554581, rot_x: 0.084735066, …}
mqtt.js:15 6 1684347652599 {id: '6', acc_x: -23.7744236, acc_y: -9.797073364, acc_z: -0.792480767, rot_x: 0.062885143, …}
mqtt.js:15 1 1684347652602 {id: '1', acc_x: 28.98420525, acc_y: -78.45320129, acc_z: 4.230554581, rot_x: 0.083669223, …}
mqtt.js:15 6 1684347652645 {id: '6', acc_x: -23.78160477, acc_y: -9.794678688, acc_z: -0.797269166, rot_x: 0.064750381, …}
mqtt.js:15 1 1684347652660 {id: '1', acc_x: 28.99378204, acc_y: -78.45320129, acc_z: 4.225766182, rot_x: 0.087399691, …}
mqtt.js:15 5 1684347652700 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347652700 {id: '6', acc_x: -23.77921104, acc_y: -9.797073364, acc_z: -0.799663365, rot_x: 0.066349156, …}
mqtt.js:15 2 1684347652729 {id: '2', acc_x: 0.052672438, acc_y: 0.308852017, acc_z: 9.579200745, rot_x: -0.027445635, …}
mqtt.js:15 6 1684347652750 {id: '6', acc_x: -23.7744236, acc_y: -9.794678688, acc_z: -0.797269166, rot_x: 0.067681469, …}
mqtt.js:15 2 1684347652790 {id: '2', acc_x: 0.04070143, acc_y: 0.313640416, acc_z: 9.579200745, rot_x: -0.026646247, …}
mqtt.js:15 6 1684347652816 {id: '6', acc_x: -23.76963425, acc_y: -9.809044838, acc_z: -0.799663365, rot_x: 0.067681469, …}
mqtt.js:15 2 1684347652839 {id: '2', acc_x: 0.047884032, acc_y: 0.316034615, acc_z: 9.574412346, rot_x: -0.026113322, …}
mqtt.js:15 6 1684347652864 {id: '6', acc_x: -23.7648468, acc_y: -9.794678688, acc_z: -0.790086567, rot_x: 0.067148544, …}
mqtt.js:15 2 1684347652911 {id: '2', acc_x: 0.055066638, acc_y: 0.316034615, acc_z: 9.574412346, rot_x: -0.026646247, …}
mqtt.js:15 6 1684347652916 {id: '6', acc_x: -23.76724052, acc_y: -9.797073364, acc_z: -0.797269166, rot_x: 0.066882081, …}
mqtt.js:15 2 1684347652953 {id: '2', acc_x: 0.059855044, acc_y: 0.318428814, acc_z: 9.576807022, rot_x: -0.027445635, …}
mqtt.js:15 6 1684347652978 {id: '6', acc_x: -23.75766373, acc_y: -9.797073364, acc_z: -0.814028561, rot_x: 0.067415006, …}
mqtt.js:15 1 1684347653008 {id: '1', acc_x: 28.93392754, acc_y: -78.45320129, acc_z: 4.223371983, rot_x: 0.086067379, …}
mqtt.js:15 6 1684347653030 {id: '6', acc_x: -23.7648468, acc_y: -9.799467087, acc_z: -0.792480767, rot_x: 0.067947932, …}
mqtt.js:15 5 1684347653054 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347653082 {id: '6', acc_x: -23.76005745, acc_y: -9.782708168, acc_z: -0.797269166, rot_x: 0.067148544, …}
mqtt.js:15 5 1684347653108 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347653136 {id: '6', acc_x: -23.76005745, acc_y: -9.816226959, acc_z: -0.809240162, rot_x: 0.066349156, …}
mqtt.js:15 5 1684347653162 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347653193 {id: '6', acc_x: -23.76245117, acc_y: -9.792284966, acc_z: -0.811634362, rot_x: 0.066082694, …}
mqtt.js:15 5 1684347653223 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347653250 {id: '6', acc_x: -23.75527, acc_y: -9.720458984, acc_z: -0.799663365, rot_x: 0.064750381, …}
mqtt.js:15 5 1684347653286 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347653304 {id: '6', acc_x: -23.76005745, acc_y: -9.804255486, acc_z: -0.802057564, rot_x: 0.063418068, …}
mqtt.js:15 2 1684347653316 {id: '2', acc_x: 0.064643443, acc_y: 0.313640416, acc_z: 9.615114212, rot_x: -0.023981623, …}acc_x: 0.064643443acc_y: 0.313640416acc_z: 9.615114212id: "2"rot_x: -0.023981623rot_y: 0.022649311rot_z: 0.003464012[[Prototype]]: Object
mqtt.js:15 6 1684347653356 {id: '6', acc_x: -23.7648468, acc_y: -9.938331604, acc_z: -0.814028561, rot_x: 0.065016843, …}
mqtt.js:15 1 1684347653360 {id: '1', acc_x: 28.94350433, acc_y: -78.45320129, acc_z: 4.230554581, rot_x: 0.081803977, …}
mqtt.js:15 6 1684347653410 {id: '6', acc_x: -23.75287437, acc_y: -9.804255486, acc_z: -0.792480767, rot_x: 0.063151613, …}
mqtt.js:15 1 1684347653414 {id: '1', acc_x: 28.96744728, acc_y: -78.45320129, acc_z: 4.218583584, rot_x: 0.083669223, …}
mqtt.js:15 6 1684347653466 {id: '6', acc_x: -23.73611641, acc_y: -9.643844604, acc_z: -0.787692368, rot_x: 0.059687596, …}
mqtt.js:15 1 1684347653469 {id: '1', acc_x: 28.96265793, acc_y: -78.45320129, acc_z: 4.220977783, rot_x: 0.083402753, …}
mqtt.js:15 6 1684347653526 {id: '6', acc_x: -23.76963425, acc_y: -9.780313492, acc_z: -0.782903969, rot_x: 0.058355279, …}
mqtt.js:15 1 1684347653532 {id: '1', acc_x: 28.92674446, acc_y: -78.45320129, acc_z: 4.223371983, rot_x: 0.08313629, …}
mqtt.js:15 6 1684347653581 {id: '6', acc_x: -23.78639412, acc_y: -9.897629738, acc_z: -0.802057564, rot_x: 0.063684531, …}
mqtt.js:15 1 1684347653582 {id: '1', acc_x: 28.95308113, acc_y: -78.45320129, acc_z: 4.235342979, rot_x: 0.084202148, …}
mqtt.js:15 6 1684347653638 {id: '6', acc_x: -23.75527, acc_y: -9.761159897, acc_z: -0.802057564, rot_x: 0.062885143, …}
mqtt.js:15 5 1684347653649 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 2 1684347653664 {id: '2', acc_x: 0.057460841, acc_y: 0.313640416, acc_z: 9.569623947, rot_x: -0.022382848, …}
mqtt.js:15 6 1684347653685 {id: '6', acc_x: -23.74329758, acc_y: -9.665391922, acc_z: -0.790086567, rot_x: 0.053026035, …}
mqtt.js:15 2 1684347653722 {id: '2', acc_x: 0.04309563, acc_y: 0.313640416, acc_z: 9.576807022, rot_x: -0.027712099, …}
mqtt.js:15 6 1684347653762 {id: '6', acc_x: -23.75527, acc_y: -9.81143856, acc_z: -0.787692368, rot_x: 0.050627869, …}
mqtt.js:15 2 1684347653778 {id: '2', acc_x: 0.055066638, acc_y: 0.323217243, acc_z: 9.588777542, rot_x: -0.031176111, …}
mqtt.js:15 6 1684347653798 {id: '6', acc_x: -23.76963425, acc_y: -9.880870819, acc_z: -0.797269166, rot_x: 0.059421133, …}
mqtt.js:15 2 1684347653845 {id: '2', acc_x: 0.071826048, acc_y: 0.318428814, acc_z: 9.569623947, rot_x: -0.024781011, …}
mqtt.js:15 6 1684347653851 {id: '6', acc_x: -23.7744236, acc_y: -9.770736694, acc_z: -0.792480767, rot_x: 0.061286367, …}
mqtt.js:15 2 1684347653889 {id: '2', acc_x: 0.081402861, acc_y: 0.318428814, acc_z: 9.540893555, rot_x: -0.014655436, …}
mqtt.js:15 6 1684347653918 {id: '6', acc_x: -23.75766373, acc_y: -9.742006302, acc_z: -0.792480767, rot_x: 0.054624807, …}
mqtt.js:15 1 1684347653933 {id: '1', acc_x: 28.969841, acc_y: -78.45320129, acc_z: 4.223371983, rot_x: 0.081271052, …}
mqtt.js:15 6 1684347653962 {id: '6', acc_x: -23.75048065, acc_y: -9.842563629, acc_z: -0.830788016, rot_x: 0.048229709, …}
mqtt.js:15 5 1684347653983 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347654015 {id: '6', acc_x: -23.75527, acc_y: -9.87608242, acc_z: -0.799663365, rot_x: 0.048229709, …}
mqtt.js:15 5 1684347654036 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347654070 {id: '6', acc_x: -23.76245117, acc_y: -9.782708168, acc_z: -0.785298169, rot_x: 0.054624807, …}
mqtt.js:15 5 1684347654094 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347654127 {id: '6', acc_x: -23.7648468, acc_y: -9.765948296, acc_z: -0.799663365, rot_x: 0.060220521, …}
mqtt.js:15 5 1684347654154 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347654187 {id: '6', acc_x: -23.7744236, acc_y: -9.828198433, acc_z: -0.811634362, rot_x: 0.059954058, …}
mqtt.js:15 5 1684347654209 {id: '5', acc_x: 0, acc_y: 0, acc_z: 0, rot_x: 0, …}
mqtt.js:15 6 1684347654237 {id: '6', acc_x: -23.76005745, acc_y: -9.854534149, acc_z: -0.81642276, rot_x: 0.051160797, …}
mqtt.js:15 2 1684347654241 {id: '2', acc_x: 0.050278235, acc_y: 0.316034615, acc_z: 9.574412346, rot_x: -0.009859112, …}
mqtt.js:15 1 1684347654280 {id: '1', acc_x: 28.97223473, acc_y: -78.45320129, acc_z: 4.216189384, rot_x: 0.083935678, …}
mqtt.js:15 6 1684347654290 {id: '6', acc_x: -23.73611641, acc_y: -9.780313492, acc_z: -0.802057564, rot_x: 0.041301683, …}
